Order_ID,Order_Date,Product_ID,Product_Name,Category,Quantity,Planned_Production_Date,Production_Completion_Date,Production_Status,Production_Days,Planned_Qty,Actual_Qty,Production_Completion_%
ORD00623,2025-09-27,P012,7-Ply Corrugated Box,Customized Carton Boxes,23,2025-10-02,2025-10-07,In Production,5,23,9,0.391304348
ORD00624,2025-08-02,P008,Plastic Pallet,Pallet Solutions,50,2025-08-05,2025-08-07,Completed,2,50,50,1
ORD00625,2025-01-17,P009,Manual Strapping Tool,Packaging Tools & Equipment,53,2025-01-20,2025-01-25,Completed,5,53,53,1
ORD00626,2025-03-02,P008,Plastic Pallet,Pallet Solutions,84,2025-03-06,2025-03-09,Completed,3,84,84,1
ORD00627,2025-04-21,P003,Bubble Wrap Roll,Protective Packaging,14,2025-04-24,2025-05-01,Completed,7,14,14,1
ORD00628,2025-07-13,P005,Stretch Film Roll,Stretch / Film Solutions,14,2025-07-18,2025-07-25,Completed,7,14,14,1
ORD00629,2025-02-15,P002,PET Strapping Roll,Strapping Solutions,90,2025-02-21,2025-02-27,In Production,6,90,53,0.588888889
ORD00630,2025-02-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,15,2025-02-18,2025-02-24,Completed,6,15,15,1
ORD00631,2025-04-09,P011,5-Ply Corrugated Box,Customized Carton Boxes,9,2025-04-15,2025-04-20,Completed,5,9,9,1
ORD00632,2025-01-10,P011,5-Ply Corrugated Box,Customized Carton Boxes,77,2025-01-14,2025-01-21,In Production,7,77,43,0.558441558
ORD00633,2025-10-29,P007,Wooden Pallet,Pallet Solutions,30,2025-10-31,2025-11-04,Completed,4,30,30,1
ORD00634,2025-03-28,P005,Stretch Film Roll,Stretch / Film Solutions,64,2025-04-01,2025-04-03,Completed,2,64,64,1
ORD00635,2025-01-14,P012,7-Ply Corrugated Box,Customized Carton Boxes,13,2025-01-16,2025-01-19,Completed,3,13,13,1
ORD00636,2025-11-02,P007,Wooden Pallet,Pallet Solutions,55,2025-11-08,2025-11-10,Completed,2,55,55,1
ORD00637,2025-02-03,P001,PP Strapping Roll,Strapping Solutions,100,2025-02-08,2025-02-09,Completed,1,100,100,1
ORD00638,2025-03-06,P009,Manual Strapping Tool,Packaging Tools & Equipment,9,2025-03-10,2025-03-15,Completed,5,9,9,1
ORD00639,2025-10-12,P011,5-Ply Corrugated Box,Customized Carton Boxes,9,2025-10-17,2025-10-18,Completed,1,9,9,1
ORD00640,2025-11-03,P011,5-Ply Corrugated Box,Customized Carton Boxes,21,2025-11-07,2025-11-14,Completed,7,21,21,1
ORD00641,2025-06-03,P008,Plastic Pallet,Pallet Solutions,18,2025-06-05,2025-06-09,Pending,4,18,0,0
ORD00642,2025-11-22,P004,EPE Foam Roll,Protective Packaging,21,2025-11-26,2025-12-03,Pending,7,21,0,0
ORD00643,2025-11-27,P004,EPE Foam Roll,Protective Packaging,38,2025-11-29,2025-12-04,Completed,5,38,38,1
ORD00644,2025-02-11,P004,EPE Foam Roll,Protective Packaging,6,2025-02-13,2025-02-18,Completed,5,6,6,1
ORD00645,2025-03-05,P009,Manual Strapping Tool,Packaging Tools & Equipment,10,2025-03-10,2025-03-13,Completed,3,10,10,1
ORD00646,2025-06-05,P007,Wooden Pallet,Pallet Solutions,20,2025-06-08,2025-06-10,In Production,2,20,7,0.35
ORD00647,2025-02-26,P005,Stretch Film Roll,Stretch / Film Solutions,23,2025-03-02,2025-03-07,Completed,5,23,23,1
ORD00648,2025-03-07,P004,EPE Foam Roll,Protective Packaging,18,2025-03-11,2025-03-16,Completed,5,18,18,1
ORD00649,2025-01-02,P014,Hand Pallet Truck,Material Handling,31,2025-01-07,2025-01-13,Pending,6,31,0,0
ORD00650,2025-09-22,P011,5-Ply Corrugated Box,Customized Carton Boxes,56,2025-09-24,2025-09-30,Completed,6,56,56,1
ORD00651,2025-10-20,P003,Bubble Wrap Roll,Protective Packaging,21,2025-10-22,2025-10-28,In Production,6,21,18,0.857142857
ORD00652,2025-02-19,P003,Bubble Wrap Roll,Protective Packaging,17,2025-02-21,2025-02-25,Completed,4,17,17,1
ORD00653,2025-06-24,P006,Shrink Film Roll,Stretch / Film Solutions,34,2025-06-26,2025-07-03,In Production,7,34,26,0.764705882
ORD00654,2025-03-05,P004,EPE Foam Roll,Protective Packaging,31,2025-03-07,2025-03-08,In Production,1,31,16,0.516129032
ORD00655,2025-06-04,P004,EPE Foam Roll,Protective Packaging,22,2025-06-10,2025-06-16,Completed,6,22,22,1
ORD00656,2025-04-30,P003,Bubble Wrap Roll,Protective Packaging,25,2025-05-06,2025-05-13,Completed,7,25,25,1
ORD00657,2025-01-14,P011,5-Ply Corrugated Box,Customized Carton Boxes,75,2025-01-19,2025-01-24,Completed,5,75,75,1
ORD00658,2025-09-18,P009,Manual Strapping Tool,Packaging Tools & Equipment,12,2025-09-22,2025-09-25,Completed,3,12,12,1
ORD00659,2025-10-27,P012,7-Ply Corrugated Box,Customized Carton Boxes,17,2025-11-01,2025-11-06,Completed,5,17,17,1
ORD00660,2025-07-08,P002,PET Strapping Roll,Strapping Solutions,75,2025-07-10,2025-07-15,In Production,5,75,61,0.813333333
ORD00661,2025-11-24,P012,7-Ply Corrugated Box,Customized Carton Boxes,47,2025-11-27,2025-12-04,Completed,7,47,47,1
ORD00662,2025-06-03,P005,Stretch Film Roll,Stretch / Film Solutions,13,2025-06-08,2025-06-11,In Production,3,13,9,0.692307692
ORD00663,2025-04-28,P009,Manual Strapping Tool,Packaging Tools & Equipment,11,2025-05-03,2025-05-08,Completed,5,11,11,1
ORD00664,2025-01-06,P003,Bubble Wrap Roll,Protective Packaging,10,2025-01-08,2025-01-11,Completed,3,10,10,1
ORD00665,2025-04-12,P001,PP Strapping Roll,Strapping Solutions,110,2025-04-16,2025-04-18,Completed,2,110,110,1
ORD00666,2025-02-21,P002,PET Strapping Roll,Strapping Solutions,145,2025-02-23,2025-03-02,In Production,7,145,80,0.551724138
ORD00667,2025-07-10,P012,7-Ply Corrugated Box,Customized Carton Boxes,11,2025-07-13,2025-07-18,Completed,5,11,11,1
ORD00668,2025-12-22,P003,Bubble Wrap Roll,Protective Packaging,113,2025-12-26,2025-12-29,Completed,3,113,113,1
ORD00669,2025-03-18,P009,Manual Strapping Tool,Packaging Tools & Equipment,25,2025-03-22,2025-03-24,In Production,2,25,16,0.64
ORD00670,2025-11-11,P003,Bubble Wrap Roll,Protective Packaging,36,2025-11-13,2025-11-15,Completed,2,36,36,1
ORD00671,2025-12-31,P005,Stretch Film Roll,Stretch / Film Solutions,23,2026-01-04,2026-01-09,Completed,5,23,23,1
ORD00672,2025-08-20,P011,5-Ply Corrugated Box,Customized Carton Boxes,7,2025-08-23,2025-08-27,Completed,4,7,7,1
ORD00673,2025-03-10,P002,PET Strapping Roll,Strapping Solutions,50,2025-03-12,2025-03-15,Completed,3,50,50,1
ORD00674,2025-08-10,P003,Bubble Wrap Roll,Protective Packaging,16,2025-08-15,2025-08-18,Completed,3,16,16,1
ORD00675,2025-09-14,P003,Bubble Wrap Roll,Protective Packaging,17,2025-09-20,2025-09-25,Completed,5,17,17,1
ORD00676,2025-12-12,P011,5-Ply Corrugated Box,Customized Carton Boxes,12,2025-12-16,2025-12-19,Completed,3,12,12,1
ORD00677,2025-05-25,P009,Manual Strapping Tool,Packaging Tools & Equipment,54,2025-05-29,2025-06-05,Completed,7,54,54,1
ORD00678,2025-04-27,P003,Bubble Wrap Roll,Protective Packaging,23,2025-04-30,2025-05-06,Completed,6,23,23,1
ORD00679,2025-04-07,P007,Wooden Pallet,Pallet Solutions,4,2025-04-12,2025-04-19,In Production,7,4,3,0.75
ORD00680,2025-09-13,P004,EPE Foam Roll,Protective Packaging,25,2025-09-17,2025-09-20,Completed,3,25,25,1
ORD00681,2025-01-17,P010,Battery Strapping Machine,Packaging Tools & Equipment,17,2025-01-20,2025-01-22,Completed,2,17,17,1
ORD00682,2025-02-02,P001,PP Strapping Roll,Strapping Solutions,130,2025-02-08,2025-02-12,Pending,4,130,0,0
ORD00683,2025-10-11,P003,Bubble Wrap Roll,Protective Packaging,13,2025-10-14,2025-10-15,Completed,1,13,13,1
ORD00684,2025-08-21,P012,7-Ply Corrugated Box,Customized Carton Boxes,16,2025-08-23,2025-08-26,In Production,3,16,9,0.5625
ORD00685,2025-09-02,P011,5-Ply Corrugated Box,Customized Carton Boxes,17,2025-09-04,2025-09-08,Completed,4,17,17,1
ORD00686,2025-04-14,P001,PP Strapping Roll,Strapping Solutions,350,2025-04-20,2025-04-26,Pending,6,350,0,0
ORD00687,2025-06-18,P012,7-Ply Corrugated Box,Customized Carton Boxes,7,2025-06-24,2025-06-28,Completed,4,7,7,1
ORD00688,2025-06-02,P001,PP Strapping Roll,Strapping Solutions,100,2025-06-07,2025-06-12,In Production,5,100,57,0.57
ORD00689,2025-07-21,P003,Bubble Wrap Roll,Protective Packaging,21,2025-07-23,2025-07-25,Completed,2,21,21,1
ORD00690,2025-07-08,P004,EPE Foam Roll,Protective Packaging,12,2025-07-10,2025-07-17,Completed,7,12,12,1
ORD00691,2025-01-14,P008,Plastic Pallet,Pallet Solutions,21,2025-01-16,2025-01-22,Completed,6,21,21,1
ORD00692,2025-03-11,P005,Stretch Film Roll,Stretch / Film Solutions,5,2025-03-15,2025-03-21,Completed,6,5,5,1
ORD00693,2025-03-24,P004,EPE Foam Roll,Protective Packaging,67,2025-03-27,2025-04-03,Completed,7,67,67,1
ORD00694,2025-03-20,P001,PP Strapping Roll,Strapping Solutions,100,2025-03-25,2025-03-28,In Production,3,100,83,0.83
ORD00695,2025-11-25,P012,7-Ply Corrugated Box,Customized Carton Boxes,44,2025-11-27,2025-12-01,Completed,4,44,44,1
ORD00696,2025-02-16,P009,Manual Strapping Tool,Packaging Tools & Equipment,87,2025-02-18,2025-02-22,Completed,4,87,87,1
ORD00697,2025-03-27,P003,Bubble Wrap Roll,Protective Packaging,10,2025-03-29,2025-04-02,Completed,4,10,10,1
ORD00698,2025-03-03,P013,Platform Trolley,Material Handling,33,2025-03-06,2025-03-08,Completed,2,33,33,1
ORD00699,2025-02-03,P014,Hand Pallet Truck,Material Handling,28,2025-02-07,2025-02-13,Completed,6,28,28,1
ORD00700,2025-05-09,P011,5-Ply Corrugated Box,Customized Carton Boxes,34,2025-05-11,2025-05-16,Pending,5,34,0,0
ORD00701,2025-12-08,P007,Wooden Pallet,Pallet Solutions,22,2025-12-13,2025-12-14,Completed,1,22,22,1
ORD00702,2025-01-07,P012,7-Ply Corrugated Box,Customized Carton Boxes,3,2025-01-10,2025-01-11,Completed,1,3,3,1
ORD00703,2025-04-14,P003,Bubble Wrap Roll,Protective Packaging,13,2025-04-17,2025-04-21,Completed,4,13,13,1
ORD00704,2025-09-24,P004,EPE Foam Roll,Protective Packaging,16,2025-09-29,2025-10-05,Completed,6,16,16,1
ORD00705,2025-12-18,P013,Platform Trolley,Material Handling,48,2025-12-21,2025-12-26,Completed,5,48,48,1
ORD00706,2025-11-21,P005,Stretch Film Roll,Stretch / Film Solutions,5,2025-11-24,2025-11-26,Completed,2,5,5,1
ORD00707,2025-06-09,P003,Bubble Wrap Roll,Protective Packaging,32,2025-06-12,2025-06-18,Completed,6,32,32,1
ORD00708,2025-09-04,P001,PP Strapping Roll,Strapping Solutions,180,2025-09-06,2025-09-09,Completed,3,180,180,1
ORD00709,2025-01-11,P003,Bubble Wrap Roll,Protective Packaging,5,2025-01-16,2025-01-20,Completed,4,5,5,1
ORD00710,2025-10-15,P005,Stretch Film Roll,Stretch / Film Solutions,42,2025-10-21,2025-10-25,Completed,4,42,42,1
ORD00711,2025-09-09,P004,EPE Foam Roll,Protective Packaging,31,2025-09-14,2025-09-18,Completed,4,31,31,1
ORD00712,2025-10-17,P006,Shrink Film Roll,Stretch / Film Solutions,8,2025-10-20,2025-10-22,Completed,2,8,8,1
ORD00713,2025-12-23,P011,5-Ply Corrugated Box,Customized Carton Boxes,25,2025-12-25,2025-12-31,Completed,6,25,25,1
ORD00714,2025-01-15,P002,PET Strapping Roll,Strapping Solutions,65,2025-01-18,2025-01-21,Completed,3,65,65,1
ORD00715,2025-11-26,P013,Platform Trolley,Material Handling,13,2025-12-01,2025-12-05,Completed,4,13,13,1
ORD00716,2025-09-14,P005,Stretch Film Roll,Stretch / Film Solutions,5,2025-09-20,2025-09-26,Completed,6,5,5,1
ORD00717,2025-05-18,P002,PET Strapping Roll,Strapping Solutions,50,2025-05-21,2025-05-27,In Production,6,50,27,0.54
ORD00718,2025-05-28,P001,PP Strapping Roll,Strapping Solutions,490,2025-06-02,2025-06-04,Completed,2,490,490,1
ORD00719,2025-04-06,P008,Plastic Pallet,Pallet Solutions,38,2025-04-09,2025-04-10,In Production,1,38,29,0.763157895
ORD00720,2025-02-10,P001,PP Strapping Roll,Strapping Solutions,100,2025-02-14,2025-02-15,Completed,1,100,100,1
ORD00721,2025-02-01,P014,Hand Pallet Truck,Material Handling,20,2025-02-05,2025-02-12,Completed,7,20,20,1
ORD00722,2025-05-17,P008,Plastic Pallet,Pallet Solutions,53,2025-05-22,2025-05-26,Completed,4,53,53,1
ORD00723,2025-01-30,P010,Battery Strapping Machine,Packaging Tools & Equipment,25,2025-02-03,2025-02-10,Completed,7,25,25,1
ORD00724,2025-12-25,P001,PP Strapping Roll,Strapping Solutions,100,2025-12-28,2025-12-31,In Production,3,100,70,0.7
ORD00725,2025-01-09,P012,7-Ply Corrugated Box,Customized Carton Boxes,10,2025-01-13,2025-01-20,Completed,7,10,10,1
ORD00726,2025-12-04,P006,Shrink Film Roll,Stretch / Film Solutions,28,2025-12-06,2025-12-12,Completed,6,28,28,1
ORD00727,2025-12-11,P004,EPE Foam Roll,Protective Packaging,26,2025-12-17,2025-12-24,Pending,7,26,0,0
ORD00728,2025-12-04,P003,Bubble Wrap Roll,Protective Packaging,43,2025-12-06,2025-12-07,In Production,1,43,16,0.372093023
ORD00729,2025-12-10,P006,Shrink Film Roll,Stretch / Film Solutions,78,2025-12-12,2025-12-18,Completed,6,78,78,1
ORD00730,2025-11-26,P013,Platform Trolley,Material Handling,7,2025-11-30,2025-12-04,Completed,4,7,7,1
ORD00731,2025-02-15,P001,PP Strapping Roll,Strapping Solutions,110,2025-02-19,2025-02-25,Completed,6,110,110,1
ORD00732,2025-01-01,P004,EPE Foam Roll,Protective Packaging,31,2025-01-05,2025-01-06,Completed,1,31,31,1
ORD00733,2025-09-24,P004,EPE Foam Roll,Protective Packaging,15,2025-09-30,2025-10-05,Completed,5,15,15,1
ORD00734,2025-12-15,P007,Wooden Pallet,Pallet Solutions,7,2025-12-20,2025-12-22,Completed,2,7,7,1
ORD00735,2025-03-05,P012,7-Ply Corrugated Box,Customized Carton Boxes,14,2025-03-09,2025-03-16,Completed,7,14,14,1
ORD00736,2025-04-18,P010,Battery Strapping Machine,Packaging Tools & Equipment,13,2025-04-21,2025-04-27,Completed,6,13,13,1
ORD00737,2025-06-22,P008,Plastic Pallet,Pallet Solutions,9,2025-06-27,2025-07-03,Completed,6,9,9,1
ORD00738,2025-10-08,P002,PET Strapping Roll,Strapping Solutions,105,2025-10-13,2025-10-14,Completed,1,105,105,1
ORD00739,2025-08-15,P001,PP Strapping Roll,Strapping Solutions,240,2025-08-20,2025-08-23,Completed,3,240,240,1
ORD00740,2025-03-17,P006,Shrink Film Roll,Stretch / Film Solutions,6,2025-03-22,2025-03-26,Completed,4,6,6,1
ORD00741,2025-11-18,P014,Hand Pallet Truck,Material Handling,10,2025-11-23,2025-11-25,Completed,2,10,10,1
ORD00742,2025-02-15,P007,Wooden Pallet,Pallet Solutions,15,2025-02-20,2025-02-27,Completed,7,15,15,1
ORD00743,2025-12-09,P014,Hand Pallet Truck,Material Handling,13,2025-12-15,2025-12-17,Completed,2,13,13,1
ORD00744,2025-07-16,P002,PET Strapping Roll,Strapping Solutions,125,2025-07-21,2025-07-27,Completed,6,125,125,1
ORD00745,2025-01-11,P011,5-Ply Corrugated Box,Customized Carton Boxes,45,2025-01-16,2025-01-21,Completed,5,45,45,1
ORD00746,2025-03-02,P012,7-Ply Corrugated Box,Customized Carton Boxes,4,2025-03-05,2025-03-12,In Production,7,4,3,0.75
ORD00747,2025-10-15,P008,Plastic Pallet,Pallet Solutions,14,2025-10-19,2025-10-26,Completed,7,14,14,1
ORD00748,2025-05-08,P002,PET Strapping Roll,Strapping Solutions,50,2025-05-12,2025-05-13,Completed,1,50,50,1
ORD00749,2025-10-03,P013,Platform Trolley,Material Handling,50,2025-10-09,2025-10-11,Completed,2,50,50,1
ORD00750,2025-04-21,P001,PP Strapping Roll,Strapping Solutions,200,2025-04-27,2025-04-30,Completed,3,200,200,1
ORD00751,2025-08-22,P012,7-Ply Corrugated Box,Customized Carton Boxes,31,2025-08-24,2025-08-27,Completed,3,31,31,1
ORD00752,2025-09-19,P007,Wooden Pallet,Pallet Solutions,103,2025-09-25,2025-09-27,In Production,2,103,53,0.514563107
ORD00753,2025-09-30,P009,Manual Strapping Tool,Packaging Tools & Equipment,20,2025-10-02,2025-10-08,Completed,6,20,20,1
ORD00754,2025-01-06,P012,7-Ply Corrugated Box,Customized Carton Boxes,23,2025-01-08,2025-01-12,In Production,4,23,12,0.52173913
ORD00755,2025-09-28,P001,PP Strapping Roll,Strapping Solutions,130,2025-10-02,2025-10-08,Completed,6,130,130,1
ORD00756,2025-12-14,P010,Battery Strapping Machine,Packaging Tools & Equipment,27,2025-12-20,2025-12-25,Completed,5,27,27,1
ORD00757,2025-07-13,P012,7-Ply Corrugated Box,Customized Carton Boxes,15,2025-07-19,2025-07-25,Completed,6,15,15,1
ORD00758,2025-12-28,P004,EPE Foam Roll,Protective Packaging,56,2026-01-02,2026-01-04,Completed,2,56,56,1
ORD00759,2025-11-22,P005,Stretch Film Roll,Stretch / Film Solutions,56,2025-11-24,2025-11-27,Completed,3,56,56,1
ORD00760,2025-02-13,P002,PET Strapping Roll,Strapping Solutions,130,2025-02-17,2025-02-22,Completed,5,130,130,1
ORD00761,2025-12-17,P012,7-Ply Corrugated Box,Customized Carton Boxes,16,2025-12-23,2025-12-29,In Production,6,16,11,0.6875
ORD00762,2025-12-05,P004,EPE Foam Roll,Protective Packaging,37,2025-12-11,2025-12-17,Pending,6,37,0,0
ORD00763,2025-09-21,P002,PET Strapping Roll,Strapping Solutions,50,2025-09-25,2025-09-26,Completed,1,50,50,1
ORD00764,2025-05-29,P009,Manual Strapping Tool,Packaging Tools & Equipment,165,2025-06-02,2025-06-06,Completed,4,165,165,1
ORD00765,2025-08-26,P005,Stretch Film Roll,Stretch / Film Solutions,26,2025-09-01,2025-09-08,Completed,7,26,26,1
ORD00766,2025-04-06,P003,Bubble Wrap Roll,Protective Packaging,15,2025-04-11,2025-04-14,Completed,3,15,15,1
ORD00767,2025-01-04,P005,Stretch Film Roll,Stretch / Film Solutions,16,2025-01-07,2025-01-14,Completed,7,16,16,1
ORD00768,2025-08-13,P004,EPE Foam Roll,Protective Packaging,64,2025-08-18,2025-08-20,Completed,2,64,64,1
ORD00769,2025-07-22,P010,Battery Strapping Machine,Packaging Tools & Equipment,14,2025-07-27,2025-08-02,Completed,6,14,14,1
ORD00770,2025-10-09,P001,PP Strapping Roll,Strapping Solutions,100,2025-10-14,2025-10-21,In Production,7,100,85,0.85
ORD00771,2025-01-11,P012,7-Ply Corrugated Box,Customized Carton Boxes,34,2025-01-14,2025-01-16,Completed,2,34,34,1
ORD00772,2025-02-12,P007,Wooden Pallet,Pallet Solutions,16,2025-02-17,2025-02-19,Completed,2,16,16,1
ORD00773,2025-08-08,P004,EPE Foam Roll,Protective Packaging,11,2025-08-11,2025-08-15,Completed,4,11,11,1
ORD00774,2025-05-21,P002,PET Strapping Roll,Strapping Solutions,120,2025-05-24,2025-05-26,Completed,2,120,120,1
ORD00775,2025-04-29,P012,7-Ply Corrugated Box,Customized Carton Boxes,28,2025-05-02,2025-05-05,Completed,3,28,28,1
ORD00776,2025-08-03,P001,PP Strapping Roll,Strapping Solutions,100,2025-08-06,2025-08-09,Completed,3,100,100,1
ORD00777,2025-08-09,P006,Shrink Film Roll,Stretch / Film Solutions,47,2025-08-12,2025-08-15,Completed,3,47,47,1
ORD00778,2025-07-05,P005,Stretch Film Roll,Stretch / Film Solutions,19,2025-07-11,2025-07-16,Completed,5,19,19,1
ORD00779,2025-11-05,P003,Bubble Wrap Roll,Protective Packaging,74,2025-11-07,2025-11-08,Completed,1,74,74,1
ORD00780,2025-04-14,P013,Platform Trolley,Material Handling,7,2025-04-20,2025-04-26,Completed,6,7,7,1
ORD00781,2025-11-19,P004,EPE Foam Roll,Protective Packaging,47,2025-11-21,2025-11-25,In Production,4,47,35,0.744680851
ORD00782,2025-03-08,P005,Stretch Film Roll,Stretch / Film Solutions,60,2025-03-12,2025-03-13,Completed,1,60,60,1
ORD00783,2025-03-26,P001,PP Strapping Roll,Strapping Solutions,280,2025-03-31,2025-04-07,Completed,7,280,280,1
ORD00784,2025-04-22,P012,7-Ply Corrugated Box,Customized Carton Boxes,86,2025-04-28,2025-05-04,Completed,6,86,86,1
ORD00785,2025-10-10,P012,7-Ply Corrugated Box,Customized Carton Boxes,12,2025-10-12,2025-10-14,Completed,2,12,12,1
ORD00786,2025-11-25,P011,5-Ply Corrugated Box,Customized Carton Boxes,46,2025-11-28,2025-12-05,Completed,7,46,46,1
ORD00787,2025-03-10,P012,7-Ply Corrugated Box,Customized Carton Boxes,9,2025-03-15,2025-03-20,Completed,5,9,9,1
ORD00788,2025-05-12,P004,EPE Foam Roll,Protective Packaging,45,2025-05-14,2025-05-19,Completed,5,45,45,1
ORD00789,2025-05-18,P008,Plastic Pallet,Pallet Solutions,25,2025-05-21,2025-05-26,Completed,5,25,25,1
ORD00790,2025-08-24,P013,Platform Trolley,Material Handling,10,2025-08-27,2025-09-03,In Production,7,10,5,0.5
ORD00791,2025-07-21,P014,Hand Pallet Truck,Material Handling,5,2025-07-27,2025-07-29,Completed,2,5,5,1
ORD00792,2025-01-07,P004,EPE Foam Roll,Protective Packaging,22,2025-01-13,2025-01-14,Completed,1,22,22,1
ORD00793,2025-03-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,7,2025-03-21,2025-03-22,In Production,1,7,4,0.571428571
ORD00794,2025-03-25,P014,Hand Pallet Truck,Material Handling,5,2025-03-29,2025-04-01,Completed,3,5,5,1
ORD00795,2025-10-06,P007,Wooden Pallet,Pallet Solutions,45,2025-10-10,2025-10-11,In Production,1,45,20,0.444444444
ORD00796,2025-05-27,P013,Platform Trolley,Material Handling,25,2025-05-30,2025-06-05,Pending,6,25,0,0
ORD00797,2025-03-02,P008,Plastic Pallet,Pallet Solutions,17,2025-03-06,2025-03-07,Completed,1,17,17,1
ORD00798,2025-06-04,P006,Shrink Film Roll,Stretch / Film Solutions,19,2025-06-10,2025-06-17,Completed,7,19,19,1
ORD00799,2025-01-02,P011,5-Ply Corrugated Box,Customized Carton Boxes,20,2025-01-05,2025-01-12,Completed,7,20,20,1
ORD00800,2025-03-16,P014,Hand Pallet Truck,Material Handling,11,2025-03-18,2025-03-21,Completed,3,11,11,1
ORD00801,2025-03-12,P005,Stretch Film Roll,Stretch / Film Solutions,7,2025-03-15,2025-03-19,Completed,4,7,7,1
ORD00802,2025-08-04,P004,EPE Foam Roll,Protective Packaging,5,2025-08-10,2025-08-15,Completed,5,5,5,1
ORD00803,2025-01-31,P011,5-Ply Corrugated Box,Customized Carton Boxes,18,2025-02-04,2025-02-07,In Production,3,18,11,0.611111111
ORD00804,2025-03-12,P002,PET Strapping Roll,Strapping Solutions,240,2025-03-14,2025-03-20,Completed,6,240,240,1
ORD00805,2025-09-02,P005,Stretch Film Roll,Stretch / Film Solutions,62,2025-09-08,2025-09-15,Completed,7,62,62,1
ORD00806,2025-03-13,P007,Wooden Pallet,Pallet Solutions,11,2025-03-19,2025-03-25,Completed,6,11,11,1
ORD00807,2025-01-17,P011,5-Ply Corrugated Box,Customized Carton Boxes,29,2025-01-23,2025-01-30,Completed,7,29,29,1
ORD00808,2025-10-20,P006,Shrink Film Roll,Stretch / Film Solutions,16,2025-10-26,2025-10-29,Completed,3,16,16,1
ORD00809,2025-11-13,P013,Platform Trolley,Material Handling,30,2025-11-15,2025-11-17,Pending,2,30,0,0
ORD00810,2025-11-25,P001,PP Strapping Roll,Strapping Solutions,940,2025-11-30,2025-12-07,Completed,7,940,940,1
ORD00811,2025-06-21,P006,Shrink Film Roll,Stretch / Film Solutions,5,2025-06-23,2025-06-25,Completed,2,5,5,1
ORD00812,2025-11-23,P013,Platform Trolley,Material Handling,4,2025-11-25,2025-11-27,Completed,2,4,4,1
ORD00813,2025-02-17,P002,PET Strapping Roll,Strapping Solutions,50,2025-02-21,2025-02-22,Completed,1,50,50,1
