Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,City,State,Region,Customer_Size,Product_ID,Category,Product_Name,UOM,Quantity,Unit_Price_INR,Discount,Sales_INR,Cost_INR,Gross_Profit_INR,Ship_Mode,Planned_Production_Date,Production_Completion_Date,Dispatch_Date,Promised_Date,Production_Status,Dispatch_Status,Payment_Status,Amount_Paid_INR,Outstanding_INR,Salesperson_ID,Gross_Margin_%,Production_Days,Dispatch_Delay_Days,On_Time_Dispatch
ORD00378,2025-06-15,CUST098,Prime Pvt Ltd,Engineering,Chennai,Tamil Nadu,South,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,5,919.79,0.05,4598.96,2633.05,1965.91,Scheduled,2025-06-18,2025-06-24,2025-06-24,2025-06-28,Completed,Dispatched,Paid,4598.96,0,SP04,0.427468384,6,0,Yes
ORD00379,2025-02-27,CUST079,Shree Manufacturing,Logistics,Indore,Madhya Pradesh,Central,Large,P014,Material Handling,Hand Pallet Truck,Nos,13,20680.55,0,268847.12,170708.03,98139.09,Scheduled,2025-03-02,2025-03-08,2025-03-15,2025-03-09,Completed,Dispatched,Paid,268847.12,0,SP12,0.365036791,6,6,No
ORD00380,2025-09-01,CUST004,Prime Manufacturing,Electronics,Mumbai,Maharashtra,West,Large,P007,Pallet Solutions,Wooden Pallet,Nos,13,1031.72,0.02,13412.38,8396.72,5015.66,Standard,2025-09-07,2025-09-09,2025-09-11,2025-09-07,Completed,Dispatched,Partially Paid,6601.67,6810.71,SP12,0.373957493,2,4,No
ORD00381,2025-10-02,CUST015,Metro Manufacturing,Engineering,Hyderabad,Telangana,South,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,45,906.58,0,40795.95,22731.7,18064.25,Standard,2025-10-04,2025-10-06,2025-10-09,2025-10-10,Completed,Dispatched,Paid,40795.95,0,SP01,0.442795179,2,0,Yes
ORD00382,2025-12-19,CUST037,Prime Pvt Ltd,Logistics,Ahmedabad,Gujarat,West,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,5,92.7,0.1,463.48,287.9,175.58,Express,2025-12-24,2025-12-27,2025-12-28,2025-12-28,Completed,Dispatched,Paid,463.48,0,SP04,0.378829723,3,0,Yes
ORD00383,2025-10-18,CUST072,United Logistics,Textiles,Bhopal,Madhya Pradesh,Central,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,26,851.38,0,22135.85,13623.44,8512.41,Standard,2025-10-21,2025-10-26,2025-10-28,2025-10-28,Completed,Dispatched,Partially Paid,8357.4,13778.45,SP08,0.384553112,5,0,Yes
ORD00384,2025-06-01,CUST006,Vertex Enterprises,Electronics,Patna,Bihar,East,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,35,662.1,0.02,23173.61,12612.03,10561.58,Scheduled,2025-06-05,2025-06-10,2025-06-18,2025-06-13,Completed,Dispatched,Paid,23173.61,0,SP04,0.455758943,5,5,No
ORD00385,2025-06-14,CUST120,Prime Manufacturing,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,5,58.16,0.05,290.78,168.15,122.63,Express,2025-06-16,2025-06-22,2025-06-26,2025-06-25,Completed,Dispatched,Partially Paid,149.44,141.34,SP02,0.421727767,6,1,No
ORD00386,2025-02-19,CUST049,Metro Enterprises,Retail,Chennai,Tamil Nadu,South,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,42,631.56,0,26525.35,14623.34,11902.01,Standard,2025-02-25,2025-03-03,2025-03-03,2025-02-24,Completed,Dispatched,Outstanding,762.4,25762.95,SP10,0.448703222,6,7,No
ORD00387,2025-11-25,CUST051,Prime Manufacturing,Electronics,Ludhiana,Punjab,North,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,22,633.01,0.03,13926.21,8282.58,5643.63,Standard,2025-11-30,2025-12-06,2025-12-09,2025-12-08,Completed,Dispatched,Paid,13926.21,0,SP11,0.405252398,6,1,No
ORD00388,2025-09-09,CUST106,Global Pvt Ltd,FMCG,Vijayawada,Andhra Pradesh,South,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,180,101.23,0,18221.34,9979.58,8241.76,Scheduled,2025-09-11,2025-09-15,2025-09-15,2025-09-19,In Production,Dispatched,Paid,18221.34,0,SP05,0.452313606,4,0,Yes
ORD00389,2025-09-28,CUST105,United Pvt Ltd,Electronics,Hyderabad,Telangana,South,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,55,121.78,0.08,6697.85,4083.58,2614.27,Express,2025-09-30,2025-10-06,2025-10-09,2025-10-07,Pending,Dispatched,Paid,6697.85,0,SP04,0.390314803,6,2,No
ORD00390,2025-04-09,CUST098,Prime Pvt Ltd,Engineering,Chennai,Tamil Nadu,South,Large,P007,Pallet Solutions,Wooden Pallet,Nos,29,1023.24,0.02,29674.08,18566.87,11107.21,Express,2025-04-15,2025-04-21,2025-04-22,2025-04-23,Completed,Dispatched,Partially Paid,17966.16,11707.92,SP11,0.374306802,6,0,Yes
ORD00391,2025-08-23,CUST032,Vertex Industries,Textiles,Bhopal,Madhya Pradesh,Central,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,5,786,0,3930.02,2611.84,1318.18,Express,2025-08-28,2025-08-29,2025-08-30,2025-08-30,Completed,Dispatched,Paid,3930.02,0,SP09,0.335413051,1,0,Yes
ORD00392,2025-06-16,CUST074,Global Traders,FMCG,Surat,Gujarat,West,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,19,3182.43,0.02,60466.08,43610.48,16855.6,Express,2025-06-20,2025-06-24,2025-06-27,2025-06-26,Completed,Dispatched,Paid,60466.08,0,SP06,0.278761249,4,1,No
ORD00393,2025-08-20,CUST060,Om Pvt Ltd,Chemicals,Pune,Maharashtra,West,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,100,94.38,0.03,9438.05,5704.27,3733.78,Express,2025-08-25,2025-08-29,2025-08-29,2025-08-25,Completed,Dispatched,Paid,9438.05,0,SP04,0.395609263,4,4,No
ORD00394,2025-04-20,CUST067,Metro Manufacturing,Textiles,Delhi,Delhi,North,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,7,991.33,0,6939.31,4140.64,2798.67,Express,2025-04-24,2025-04-25,2025-04-27,2025-05-03,Completed,Dispatched,Paid,6939.31,0,SP03,0.403306669,1,0,Yes
ORD00395,2025-03-12,CUST105,United Pvt Ltd,Electronics,Hyderabad,Telangana,South,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,8,870.71,0.05,6965.64,4271.83,2693.81,Standard,2025-03-16,2025-03-19,2025-03-23,2025-03-20,In Production,Dispatched,Paid,6965.64,0,SP12,0.386728283,3,3,No
ORD00396,2025-06-16,CUST113,Vertex Manufacturing,FMCG,Pune,Maharashtra,West,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,140,95.8,0.05,13412.11,7767.81,5644.3,Standard,2025-06-21,2025-06-23,2025-06-26,2025-06-30,Completed,Dispatched,Paid,13412.11,0,SP06,0.420836095,2,0,Yes
ORD00397,2025-06-28,CUST083,Metro Industries,Engineering,Jaipur,Rajasthan,North,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,40,53.59,0,2143.69,1318.62,825.07,Standard,2025-07-03,2025-07-07,2025-07-07,2025-07-06,In Production,Dispatched,Outstanding,98,2045.69,SP06,0.384883075,4,1,No
ORD00398,2025-10-04,CUST080,Vertex Industries,FMCG,Chennai,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,7,579.87,0.05,4059.06,2510.23,1548.83,Scheduled,2025-10-10,2025-10-12,2025-10-14,2025-10-17,Completed,Dispatched,Partially Paid,2386.94,1672.12,SP02,0.381573566,2,0,Yes
ORD00399,2025-04-24,CUST098,Prime Pvt Ltd,Engineering,Chennai,Tamil Nadu,South,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,19,786.4,0.05,14941.57,9053.1,5888.47,Scheduled,2025-04-29,2025-05-02,2025-05-07,2025-05-01,Completed,Dispatched,Partially Paid,5738.03,9203.54,SP07,0.394099817,3,6,No
ORD00400,2025-12-24,CUST109,National Enterprises,FMCG,Pune,Maharashtra,West,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,15,756.83,0.1,11352.39,7154.87,4197.52,Scheduled,2025-12-27,2026-01-03,2026-01-04,2026-01-05,Completed,Pending,Paid,11352.39,0,SP09,0.369747692,7,0,Yes
ORD00401,2025-05-07,CUST103,Apex Traders,Textiles,Coimbatore,Tamil Nadu,South,Small,P004,Protective Packaging,EPE Foam Roll,Roll,22,1414.08,0,31109.75,19351.67,11758.08,Express,2025-05-10,2025-05-11,2025-05-13,2025-05-18,In Production,Dispatched,Paid,31109.75,0,SP06,0.377954821,1,0,Yes
ORD00402,2025-04-08,CUST016,Shree Pvt Ltd,FMCG,Delhi,Delhi,North,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,50,871.51,0.1,43575.35,26527.09,17048.26,Standard,2025-04-12,2025-04-15,2025-04-19,2025-04-13,Completed,Dispatched,Paid,43575.35,0,SP08,0.39123633,3,6,No
ORD00403,2025-01-23,CUST047,Global Pvt Ltd,Logistics,Coimbatore,Tamil Nadu,South,Small,P008,Pallet Solutions,Plastic Pallet,Nos,42,2434.6,0.02,102253.13,69907.95,32345.18,Standard,2025-01-26,2025-01-28,2025-01-30,2025-01-30,In Production,Dispatched,Paid,102253.13,0,SP05,0.316324596,2,0,Yes
ORD00404,2025-01-08,CUST005,Apex Logistics,Electronics,Bhubaneswar,Odisha,East,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,100,93.53,0,9352.71,5536.63,3816.08,Scheduled,2025-01-12,2025-01-18,2025-01-18,2025-01-17,Completed,Dispatched,Paid,9352.71,0,SP09,0.408018638,6,1,No
ORD00405,2025-05-13,CUST103,Apex Traders,Textiles,Coimbatore,Tamil Nadu,South,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,47,94.22,0.1,4428.33,2785.63,1642.7,Express,2025-05-19,2025-05-23,2025-05-27,2025-05-20,Completed,Dispatched,Paid,4428.33,0,SP03,0.370952481,4,7,No
ORD00406,2025-01-31,CUST101,Vertex Manufacturing,Electronics,Jaipur,Rajasthan,North,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,11,61.37,0.02,675.06,374.29,300.77,Express,2025-02-04,2025-02-06,2025-02-12,2025-02-09,Completed,Dispatched,Partially Paid,265.4,409.66,SP11,0.445545581,2,3,No
ORD00407,2025-07-17,CUST044,Apex Industries,Automotive,Noida,Uttar Pradesh,North,Small,P007,Pallet Solutions,Wooden Pallet,Nos,7,983.69,0.03,6885.83,4127.2,2758.63,Scheduled,2025-07-20,2025-07-24,2025-07-28,2025-07-23,Completed,Dispatched,Paid,6885.83,0,SP08,0.40062418,4,5,No
ORD00408,2025-10-15,CUST092,Metro Industries,FMCG,Coimbatore,Tamil Nadu,South,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,42,872.73,0.02,36654.47,21977.4,14677.07,Scheduled,2025-10-17,2025-10-18,2025-10-19,2025-10-28,Completed,Dispatched,Partially Paid,17988.74,18665.73,SP05,0.400416921,1,0,Yes
ORD00409,2025-05-01,CUST061,Apex Industries,Logistics,Ludhiana,Punjab,North,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,139,813.45,0.02,113069.47,64970.71,48098.76,Express,2025-05-07,2025-05-10,2025-05-10,2025-05-10,In Production,Dispatched,Partially Paid,49776.92,63292.55,SP07,0.425391222,3,0,Yes
ORD00410,2025-12-03,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,15,53.82,0,807.23,529.87,277.36,Scheduled,2025-12-06,2025-12-07,2025-12-10,2025-12-16,Completed,Dispatched,Paid,807.23,0,SP03,0.343594762,1,0,Yes
ORD00411,2025-08-07,CUST076,Metro Manufacturing,Textiles,Delhi,Delhi,North,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,205,127.09,0.05,26054.37,14571.09,11483.28,Standard,2025-08-11,2025-08-16,2025-08-18,2025-08-19,Completed,Dispatched,Paid,26054.37,0,SP05,0.440742954,5,0,Yes
ORD00412,2025-12-19,CUST094,Sunrise Traders,Engineering,Bhubaneswar,Odisha,East,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,4,54.72,0.05,218.89,143.5,75.39,Scheduled,2025-12-25,2025-12-27,2025-12-30,2025-12-26,Completed,Dispatched,Paid,218.89,0,SP02,0.344419571,2,4,No
ORD00413,2025-04-05,CUST067,Metro Manufacturing,Textiles,Delhi,Delhi,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,40,642.91,0.02,25716.56,15114.48,10602.08,Scheduled,2025-04-09,2025-04-16,2025-04-17,2025-04-10,In Production,Dispatched,Paid,25716.56,0,SP11,0.412266648,7,7,No
ORD00414,2025-05-21,CUST115,Metro Enterprises,Chemicals,Bhubaneswar,Odisha,East,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,100,97.07,0.08,9706.63,5447.38,4259.25,Standard,2025-05-24,2025-05-31,2025-06-03,2025-05-27,Completed,Dispatched,Paid,9706.63,0,SP04,0.438798017,7,7,No
ORD00415,2025-12-18,CUST042,National Manufacturing,FMCG,Surat,Gujarat,West,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,38,615.63,0.03,23393.83,13164.33,10229.5,Express,2025-12-20,2025-12-23,2025-12-29,2025-12-30,Completed,Dispatched,Paid,23393.83,0,SP03,0.437273418,3,0,Yes
ORD00416,2025-03-25,CUST108,National Manufacturing,Pharmaceuticals,Jaipur,Rajasthan,North,Small,P013,Material Handling,Platform Trolley,Nos,6,8238.96,0,49433.79,34270.05,15163.74,Scheduled,2025-03-28,2025-03-30,2025-03-30,2025-04-05,Completed,Dispatched,Paid,49433.79,0,SP04,0.306748481,2,0,Yes
ORD00417,2025-04-15,CUST044,Apex Industries,Automotive,Noida,Uttar Pradesh,North,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,33,62.95,0.03,2077.24,1183.54,893.7,Standard,2025-04-17,2025-04-19,2025-04-22,2025-04-29,Completed,Dispatched,Paid,2077.24,0,SP10,0.430234349,2,0,Yes
ORD00418,2025-07-14,CUST043,Om Logistics,Electronics,Mumbai,Maharashtra,West,Large,P007,Pallet Solutions,Wooden Pallet,Nos,351,1041.28,0.05,365489.85,211198.36,154291.49,Express,2025-07-18,2025-07-22,2025-07-26,2025-07-28,Completed,Dispatched,Outstanding,5993.1,359496.75,SP01,0.422149863,4,0,Yes
ORD00419,2025-05-06,CUST077,Shree Industries,FMCG,Vijayawada,Andhra Pradesh,South,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,14,636.69,0.03,8913.6,5048.52,3865.08,Express,2025-05-12,2025-05-17,2025-05-20,2025-05-11,Completed,Dispatched,Paid,8913.6,0,SP07,0.433616047,5,9,No
ORD00420,2025-06-05,CUST028,United Logistics,Textiles,Bhubaneswar,Odisha,East,Large,P007,Pallet Solutions,Wooden Pallet,Nos,14,995.93,0.05,13943.03,8784.37,5158.66,Express,2025-06-09,2025-06-13,2025-06-14,2025-06-16,In Production,Dispatched,Partially Paid,9508.55,4434.48,SP02,0.369981274,4,0,Yes
ORD00421,2025-09-14,CUST056,National Enterprises,Automotive,Vijayawada,Andhra Pradesh,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,100,92.18,0.05,9217.52,5342.21,3875.31,Standard,2025-09-16,2025-09-18,2025-09-27,2025-09-27,Completed,Dispatched,Paid,9217.52,0,SP05,0.420428705,2,0,Yes
ORD00422,2025-06-15,CUST040,National Pvt Ltd,Textiles,Coimbatore,Tamil Nadu,South,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,80,134.44,0,10755.09,5904.19,4850.9,Scheduled,2025-06-18,2025-06-24,2025-06-29,2025-06-21,Completed,Dispatched,Paid,10755.09,0,SP10,0.451032953,6,8,No
ORD00423,2025-03-23,CUST055,National Manufacturing,Retail,Ahmedabad,Gujarat,West,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,68,87.87,0.05,5975.18,3681.5,2293.68,Standard,2025-03-28,2025-04-02,2025-04-05,2025-03-28,In Production,Dispatched,Paid,5975.18,0,SP03,0.383867934,5,8,No
ORD00424,2025-12-31,CUST077,Shree Industries,FMCG,Vijayawada,Andhra Pradesh,South,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,11,814.78,0.05,8962.61,5041.44,3921.17,Standard,2026-01-02,2026-01-06,2026-01-08,2026-01-09,Pending,Pending,Paid,8962.61,0,SP01,0.437503138,4,0,Yes
ORD00425,2025-11-15,CUST105,United Pvt Ltd,Electronics,Hyderabad,Telangana,South,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,18,575.16,0.08,10352.92,6697.69,3655.23,Standard,2025-11-19,2025-11-20,2025-11-23,2025-11-27,Completed,Dispatched,Paid,10352.92,0,SP10,0.353062711,1,0,Yes
ORD00426,2025-12-04,CUST054,Prime Industries,Chemicals,Coimbatore,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,12,636.15,0,7633.79,4493.19,3140.6,Standard,2025-12-09,2025-12-13,2025-12-22,2025-12-16,Completed,Dispatched,Outstanding,944.97,6688.82,SP03,0.411407702,4,6,No
ORD00427,2025-03-17,CUST088,United Manufacturing,Electronics,Pune,Maharashtra,West,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,116,634.75,0.05,73631.53,41313.3,32318.23,Standard,2025-03-19,2025-03-25,2025-03-27,2025-03-22,Completed,Dispatched,Paid,73631.53,0,SP01,0.438918355,6,5,No
ORD00428,2025-02-25,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,9,58.03,0.1,522.26,311.18,211.08,Express,2025-03-02,2025-03-04,2025-03-05,2025-03-06,Completed,Dispatched,Paid,522.26,0,SP12,0.404166507,2,0,Yes
ORD00429,2025-10-24,CUST110,Om Manufacturing,Retail,Chennai,Tamil Nadu,South,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,900,93.2,0,83875.96,50683.9,33192.06,Express,2025-10-28,2025-10-29,2025-10-29,2025-11-02,In Production,Dispatched,Partially Paid,47825.1,36050.86,SP08,0.39572793,1,0,Yes
ORD00430,2025-03-10,CUST058,Sunrise Pvt Ltd,Chemicals,Jaipur,Rajasthan,North,Large,P008,Pallet Solutions,Plastic Pallet,Nos,6,2620.35,0.03,15722.09,9754.12,5967.97,Scheduled,2025-03-12,2025-03-18,2025-03-20,2025-03-20,Completed,Dispatched,Partially Paid,9095.97,6626.12,SP09,0.37959139,6,0,Yes
ORD00431,2025-02-14,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,16,3079.52,0.05,49272.29,36573.91,12698.38,Scheduled,2025-02-19,2025-02-25,2025-03-01,2025-02-23,In Production,Dispatched,Paid,49272.29,0,SP10,0.257718486,6,6,No
ORD00432,2025-09-12,CUST058,Sunrise Pvt Ltd,Chemicals,Jaipur,Rajasthan,North,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,44,779.7,0.03,34306.88,23260.68,11046.2,Standard,2025-09-18,2025-09-24,2025-09-27,2025-09-24,In Production,Dispatched,Paid,34306.88,0,SP01,0.321982063,6,3,No
ORD00433,2025-08-27,CUST094,Sunrise Traders,Engineering,Bhubaneswar,Odisha,East,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,12,672.23,0.03,8066.72,4569.1,3497.62,Scheduled,2025-08-29,2025-09-04,2025-09-05,2025-09-10,Completed,Dispatched,Paid,8066.72,0,SP04,0.43358639,6,0,Yes
ORD00434,2025-12-20,CUST010,Metro Logistics,Textiles,Chandigarh,Chandigarh,North,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,200,104.9,0.03,20980.62,10843.73,10136.89,Scheduled,2025-12-24,2025-12-27,2025-12-27,2025-12-29,Completed,Dispatched,Partially Paid,10666.96,10313.66,SP10,0.483154931,3,0,Yes
ORD00435,2025-01-15,CUST017,Global Logistics,Electronics,Patna,Bihar,East,Small,P004,Protective Packaging,EPE Foam Roll,Roll,8,1590.8,0,12726.38,7129.54,5596.84,Standard,2025-01-18,2025-01-20,2025-01-22,2025-01-25,Completed,Dispatched,Paid,12726.38,0,SP11,0.439782562,2,0,Yes
ORD00436,2025-08-24,CUST005,Apex Logistics,Electronics,Bhubaneswar,Odisha,East,Large,P014,Material Handling,Hand Pallet Truck,Nos,39,17081.32,0.05,666171.41,539070.86,127100.55,Scheduled,2025-08-30,2025-09-02,2025-09-05,2025-09-04,Completed,Dispatched,Paid,666171.41,0,SP01,0.190792562,3,1,No
ORD00437,2025-04-17,CUST111,National Manufacturing,Automotive,Bengaluru,Karnataka,South,Small,P008,Pallet Solutions,Plastic Pallet,Nos,18,2339.78,0.03,42116.09,28836.14,13279.95,Standard,2025-04-23,2025-04-29,2025-05-04,2025-04-27,Completed,Dispatched,Paid,42116.09,0,SP10,0.315317732,6,7,No
ORD00438,2025-11-07,CUST004,Prime Manufacturing,Electronics,Mumbai,Maharashtra,West,Large,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,90,3207.93,0,288713.97,200262.84,88451.13,Express,2025-11-12,2025-11-14,2025-11-18,2025-11-13,Completed,Dispatched,Partially Paid,148845.86,139868.11,SP04,0.306362487,2,5,No
ORD00439,2025-07-10,CUST120,Prime Manufacturing,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P004,Protective Packaging,EPE Foam Roll,Roll,26,1530.39,0.1,39790.14,23026.21,16763.93,Express,2025-07-15,2025-07-22,2025-07-24,2025-07-18,Completed,Dispatched,Paid,39790.14,0,SP09,0.421308646,7,6,No
ORD00440,2025-01-13,CUST110,Om Manufacturing,Retail,Chennai,Tamil Nadu,South,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,17,2411.5,0.02,40995.42,29253.49,11741.93,Standard,2025-01-18,2025-01-23,2025-01-24,2025-01-21,Completed,Dispatched,Outstanding,4731.78,36263.64,SP09,0.286420532,5,3,No
ORD00441,2025-12-13,CUST012,Shree Pvt Ltd,Engineering,Coimbatore,Tamil Nadu,South,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,18,905.78,0.05,16304.12,9190.48,7113.64,Scheduled,2025-12-16,2025-12-18,2025-12-18,2025-12-25,In Production,Dispatched,Paid,16304.12,0,SP02,0.43630935,2,0,Yes
ORD00442,2025-06-20,CUST092,Metro Industries,FMCG,Coimbatore,Tamil Nadu,South,Medium,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,19,3042.68,0.1,57810.88,42828.06,14982.82,Standard,2025-06-25,2025-06-26,2025-06-26,2025-07-03,Completed,Dispatched,Paid,57810.88,0,SP06,0.259169554,1,0,Yes
ORD00443,2025-04-13,CUST061,Apex Industries,Logistics,Ludhiana,Punjab,North,Large,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,19,3313.12,0.03,62949.29,41049.49,21899.8,Standard,2025-04-16,2025-04-19,2025-04-21,2025-04-26,Completed,Dispatched,Paid,62949.29,0,SP01,0.347895902,3,0,Yes
ORD00444,2025-11-15,CUST045,Apex Traders,FMCG,Ahmedabad,Gujarat,West,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,10,64.19,0,641.92,338.25,303.67,Standard,2025-11-21,2025-11-26,2025-11-26,2025-11-23,Completed,Dispatched,Paid,641.92,0,SP03,0.473065179,5,3,No
ORD00445,2025-02-06,CUST115,Metro Enterprises,Chemicals,Bhubaneswar,Odisha,East,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,5,63.04,0.08,315.2,175.92,139.28,Express,2025-02-10,2025-02-15,2025-02-17,2025-02-19,Completed,Dispatched,Paid,315.2,0,SP01,0.441878173,5,0,Yes
ORD00446,2025-02-14,CUST103,Apex Traders,Textiles,Coimbatore,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,8,626.72,0.05,5013.76,2797.06,2216.7,Standard,2025-02-19,2025-02-23,2025-02-24,2025-02-28,Completed,Dispatched,Partially Paid,2421.31,2592.45,SP12,0.442123277,4,0,Yes
ORD00447,2025-12-10,CUST005,Apex Logistics,Electronics,Bhubaneswar,Odisha,East,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,36,780.31,0.02,28091.2,19336.32,8754.88,Standard,2025-12-16,2025-12-17,2025-12-25,2025-12-24,Completed,Dispatched,Paid,28091.2,0,SP04,0.311659167,1,1,No
ORD00448,2025-03-15,CUST104,Om Logistics,Engineering,Chennai,Tamil Nadu,South,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,8,1564.87,0.05,12518.96,6901.36,5617.6,Express,2025-03-21,2025-03-24,2025-03-26,2025-03-26,In Production,Dispatched,Paid,12518.96,0,SP01,0.44872737,3,0,Yes
ORD00449,2025-02-03,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,19,2428.99,0.02,46150.74,31465.61,14685.13,Scheduled,2025-02-08,2025-02-09,2025-02-11,2025-02-15,Completed,Dispatched,Partially Paid,18052.92,28097.82,SP02,0.318199231,1,0,Yes
ORD00450,2025-06-16,CUST092,Metro Industries,FMCG,Coimbatore,Tamil Nadu,South,Medium,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,17,3284.59,0.05,55837.99,37854.2,17983.79,Standard,2025-06-22,2025-06-28,2025-06-28,2025-06-25,Completed,Dispatched,Paid,55837.99,0,SP08,0.32207087,6,3,No
ORD00451,2025-07-16,CUST057,Apex Enterprises,Textiles,Bengaluru,Karnataka,South,Medium,P013,Material Handling,Platform Trolley,Nos,17,7246.23,0,123185.93,90406.87,32779.06,Standard,2025-07-18,2025-07-21,2025-07-22,2025-07-30,Pending,Dispatched,Paid,123185.93,0,SP03,0.266094188,3,0,Yes
ORD00452,2025-12-06,CUST105,United Pvt Ltd,Electronics,Hyderabad,Telangana,South,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,72,85.79,0,6176.55,3924.76,2251.79,Express,2025-12-08,2025-12-14,2025-12-24,2025-12-18,Completed,Dispatched,Paid,6176.55,0,SP07,0.364570836,6,6,No
